City,State,Country,Shape_id,Image,Date,Time
Georgetown,TX,USA,4,No,25/01/2021,02:30:00
Grafton (Canada),ON,Canada,4,No,23/01/2021,16:00:00
East Athens,GA,USA,4,No,23/01/2021,14:48:00
Portland,OR,USA,4,No,22/01/2021,22:05:00
Las Vegas,NV,USA,4,No,22/01/2021,17:00:00
Stevens point,WI,USA,4,No,20/01/2021,20:00:00
Waynesboro,VA,USA,4,No,17/01/2021,21:00:00
Seattle,WA,USA,4,No,17/01/2021,09:45:00
Frisco,TX,USA,4,No,17/01/2021,06:15:00
Orange,VA,USA,4,No,16/01/2021,20:30:00
Wareham,MA,USA,4,No,14/01/2021,02:20:00
Caldwell,ID,USA,4,No,31/12/2020,22:38:00
sellersville,PA,USA,4,No,31/12/2020,18:00:00
Raleigh,NC,USA,4,No,29/12/2020,16:05:00
Henderson,NV,USA,4,No,28/12/2020,20:50:00
Marietta,GA,USA,4,No,28/12/2020,13:22:00
Waco,GA,USA,4,No,27/12/2020,04:00:00
"Hondo, Seco",NM,USA,4,No,26/12/2020,13:00:00
Temple City,CA,USA,4,No,26/12/2020,02:10:00
Marshall,MI,USA,4,No,24/12/2020,20:10:00
Pembroke,MA,USA,4,No,22/12/2020,08:00:00
Albuquerque,NM,USA,4,No,20/12/2020,00:23:00
Kissimmee,FL,USA,4,No,17/12/2020,07:00:00
Ickesburg,PA,USA,4,No,16/12/2020,22:00:00
North Miami Beach,FL,USA,4,No,16/12/2020,00:00:00
Westport,CT,USA,4,No,15/12/2020,17:56:00
Lakeland/Winter Haven,FL,USA,4,No,14/12/2020,21:30:00
Framingham,MA,USA,4,No,13/12/2020,20:05:00
Lahaina,AK,USA,4,No,30/11/2020,18:20:00
Providence,RI,USA,4,No,29/11/2020,21:51:00
Astoria,OR,USA,4,No,29/11/2020,01:05:00
Brooksville,FL,USA,4,No,29/11/2020,01:00:00
Albany,KY,USA,4,No,28/11/2020,02:45:00
Phoenix,CA,USA,4,No,26/11/2020,20:05:00
Sartell,MN,USA,4,No,25/11/2020,23:24:00
Southgate,CA,USA,4,No,25/11/2020,05:31:00
lakehills,TX,USA,4,No,25/11/2020,05:30:00
Carmel,NY,USA,4,No,24/11/2020,01:45:00
Carmel,NY,USA,4,No,24/11/2020,00:47:00
Bethany Beach,DE,USA,4,No,23/11/2020,22:41:00
Stillwater,OK,USA,4,No,23/11/2020,19:15:00
Forney,TX,USA,4,No,21/11/2020,21:30:00
MOORESVILLE,NC,USA,4,No,21/11/2020,18:22:00
Kingsville,MO,USA,4,No,20/11/2020,21:45:00
Kintnersville,PA,USA,4,No,20/11/2020,17:30:00
Washington,DC,USA,4,Yes,20/11/2020,16:44:00
"Colorado Springs, Colorado",CO,Colorado springs,4,No,20/11/2020,06:30:00
Perkasie,PA,USA,4,No,19/11/2020,23:00:00
New Wilmington,PA,USA,4,No,19/11/2020,19:30:00
Havelock,NC,USA,4,No,19/11/2020,19:10:00
North Salt Lake,UT,USA,4,No,19/11/2020,19:03:00
Golden Beach,FL,Usa,4,No,19/11/2020,04:50:00
Fremont,CA,USA,4,No,18/11/2020,17:04:00
Virginia Beach,VA,USA,4,No,17/11/2020,19:01:00
Cleveland,TN,USA,4,No,16/11/2020,17:30:00
Calgary,AB,Canada,4,No,15/11/2020,23:21:00
perkins,OK,USA,4,No,15/11/2020,01:30:00
Oklahoma City,OK,USA,4,No,14/11/2020,20:30:00
Lemont,IL,USA,4,No,14/11/2020,02:00:00
Aurburn,WA,USA,4,No,31/10/2020,20:30:00
Sandy,UT,USA,4,No,31/10/2020,19:30:00
Columbia Falls,MT,USA,4,No,31/10/2020,07:00:00
folsom,PA,USA,4,No,31/10/2020,06:55:00
Georgetown,OH,USA,4,No,31/10/2020,00:00:00
Duluth,GA,USA,4,No,30/10/2020,19:00:00
Beaverton,OR,USA,4,No,29/10/2020,01:00:00
Chehalis,WA,USA,4,No,28/10/2020,06:40:00
Gresham,OR,USA,4,No,28/10/2020,05:30:00
Watertown,MA,USA,4,No,27/10/2020,08:07:00
Langley (Canada),BC,Canada,4,No,25/10/2020,19:10:00
Buffalo,NY,USA,4,No,25/10/2020,12:00:00
Little Elm,TX,USA,4,Yes,22/10/2020,19:33:00
Columbus,GA,USA,4,No,22/10/2020,10:02:00
Wilmington,DE,USA,4,No,20/10/2020,19:28:00
Deer River,FL,USA,4,No,20/10/2020,13:00:00
Phoenix,AZ,USA,4,No,18/10/2020,21:30:00
Levittown,NY,USA,4,No,17/10/2020,20:20:00
Lithonia,GA,USA,4,No,17/10/2020,15:45:00
Billingsley,AL,USA,4,No,16/10/2020,21:35:00
Galway,NY,USA,4,No,16/10/2020,18:25:00
Lutz,FL,USA,4,No,15/10/2020,08:05:00
Irons,MI,USA,4,No,15/10/2020,06:30:00
Orlando,FL,USA,4,No,14/10/2020,21:50:00
Evaro,MT,USA,4,No,13/10/2020,01:30:00
Nebraska City,IA,USA,4,No,30/09/2020,06:30:00
Spokane,WA,USA,4,No,29/09/2020,20:00:00
East Providence,RI,USA,4,No,28/09/2020,21:00:00
Columbus,OH,USA,4,No,28/09/2020,21:00:00
Middleboro,MA,USA,4,No,27/09/2020,18:00:00
Allen Park,MI,USA,4,No,27/09/2020,05:00:00
West Islip,NY,USA,4,No,26/09/2020,23:10:00
Powdersville,SC,USA,4,No,26/09/2020,20:30:00
Bridgewater,MA,USA,4,No,26/09/2020,18:39:00
Sanford,FL,USA,4,No,26/09/2020,05:00:00
Victorville,CA,USA,4,No,25/09/2020,00:35:00
Marietta,GA,USA,4,No,23/09/2020,18:00:00
Cave Creek,AZ,USA,4,No,22/09/2020,21:20:00
San Clemente,CA,USA,4,No,22/09/2020,20:05:00
Medina,OH,USA,4,No,22/09/2020,19:10:00
Newberlin,WI,USA,4,No,21/09/2020,00:00:00
Dartmouth,MA,USA,4,No,20/09/2020,23:45:00
Virginia Beach,VA,USA,4,No,20/09/2020,20:50:00
Joppa,MD,USA,4,No,20/09/2020,13:00:00
Broad Brook,CT,USA,4,No,20/09/2020,00:35:00
Middlesex,VT,USA,4,No,18/09/2020,23:30:00
Oviedo,FL,USA,4,No,18/09/2020,22:42:00
Conroe,TX,USA,4,No,17/09/2020,22:30:00
Nashville,TN,USA,4,No,17/09/2020,04:00:00
Richboro,PA,USA,4,No,16/09/2020,22:00:00
Ojibwa,WI,USA,4,No,15/09/2020,18:21:00
Greenwood,IN,USA,4,No,15/09/2020,02:34:00
Phoenix,AZ,USA,4,No,14/09/2020,19:00:00
North Las Vegas,NV,USA,4,No,13/09/2020,20:30:00
Oshawa,ON,Canada,4,No,30/08/2020,22:25:00
Lockport,NY,USA,4,No,30/08/2020,21:00:00
Renton,WA,USA,4,No,29/08/2020,23:45:00
Dandridge,TN,USA,4,No,28/08/2020,20:30:00
Sedalia,MO,USA,4,No,27/08/2020,19:45:00
Riverside,CA,USA,4,No,27/08/2020,00:23:00
Edmonton (Canada),AB,Canada,4,No,26/08/2020,23:44:00
Colorado Springs,CO,USA,4,No,26/08/2020,18:00:00
Provo,UT,USA,4,No,26/08/2020,05:20:00
Ellsworth,ME,USA,4,No,26/08/2020,00:13:00
Loudon,NH,USA,4,No,25/08/2020,21:00:00
New York,NY,USA,4,No,25/08/2020,20:33:00
McMinnville,OR,USA,4,No,25/08/2020,10:45:00
California,CA,USA,4,No,25/08/2020,07:40:00
Herriman,UT,USA,4,No,25/08/2020,06:00:00
Tacoma,WA,USA,4,No,24/08/2020,22:00:00
Lincoln City,OR,USA,4,No,24/08/2020,21:20:00
Beaverton,OR,USA,4,No,24/08/2020,20:00:00
Bridgeport,CT,USA,4,No,24/08/2020,10:52:00
Corona,CA,USA,4,No,24/08/2020,02:30:00
Arlington,WA,USA,4,No,23/08/2020,22:00:00
Ellerbe,NC,USA,4,No,23/08/2020,21:00:00
Liberty lake,WA,USA,4,No,23/08/2020,04:15:00
Ogunquit,ME,USA,4,No,22/08/2020,22:00:00
Birmingham,MI,USA,4,No,22/08/2020,19:05:00
Madison Heights,MI,USA,4,No,22/08/2020,18:30:00
Hollow Rock,TN,USA,4,No,22/08/2020,03:00:00
Hauser Lake,ID,USA,4,No,22/08/2020,01:45:00
Anchorage Ak,AK,USA,4,No,22/08/2020,01:00:00
Mount Pleasant,UT,USA,4,No,22/08/2020,00:00:00
Whitmore Lake,MI,USA,4,No,21/08/2020,22:30:00
Pawleys Island,SC,USA,4,No,20/08/2020,22:00:00
Norfolk,NE,USA,4,No,20/08/2020,20:00:00
Lewes,DE,USA,4,No,20/08/2020,20:00:00
Pompano Beach,FL,USA,4,No,19/08/2020,22:10:00
Fort Morgan,AL,USA,4,No,19/08/2020,22:00:00
North Myrtle Beach,SC,USA,4,No,19/08/2020,21:33:00
Surfside Beach,SC,USA,4,No,19/08/2020,21:00:00
Wheatfield,IN,USA,4,No,19/08/2020,04:30:00
Lihue,HI,USA,4,No,19/08/2020,04:30:00
Topeka,KS,USA,4,No,18/08/2020,11:20:00
Danville,KY,USA,4,No,18/08/2020,06:45:00
Duluth,MN,USA,4,No,16/08/2020,21:15:00
Pembroke Pines,FL,USA,4,No,16/08/2020,21:00:00
Myrtle Beach,SC,USA,4,No,16/08/2020,10:00:00
Spokane,WA,USA,4,No,16/08/2020,01:30:00
New York,NY,USA,4,No,15/08/2020,17:00:00
Briarcliff,TX,USA,4,No,15/08/2020,07:00:00
Yuba city,CA,USA,4,No,15/08/2020,05:15:00
Half Moon Bay,CA,USA,4,No,14/08/2020,22:30:00
Lewiston,ME,USA,4,No,14/08/2020,08:45:00
Kalispell,MT,USA,4,No,14/08/2020,04:00:00
Kaslo (Canada),BC,Canada,4,No,14/08/2020,03:00:00
Middlebury,VT,USA,4,No,13/08/2020,21:45:00
Filer,ID,USA,4,No,30/07/2020,16:30:00
Rochester,NY,USA,4,No,30/07/2020,15:00:00
Austin,TX,USA,4,No,29/07/2020,22:30:00
Plainfield,IL,USA,4,No,29/07/2020,04:00:00
Springvale,ME,USA,4,No,28/07/2020,23:00:00
Johnstown,OH,USA,4,No,28/07/2020,22:36:00
Pueblo,CO,USA,4,No,28/07/2020,21:00:00
Pauls Valley,OK,USA,4,No,28/07/2020,21:00:00
Thompson springs,UT,USA,4,No,28/07/2020,21:00:00
La Crosse,WI,USA,4,No,27/07/2020,22:45:00
Brookings,SD,USA,4,No,27/07/2020,11:30:00
Millcreek,WA,USA,4,No,26/07/2020,10:00:00
Kitchener,ON,Canada,4,No,25/07/2020,22:44:00
Black Diamond,WA,USA,4,No,25/07/2020,22:15:00
Millston,WI,USA,4,No,25/07/2020,21:00:00
Hunt Valley,MD,USA,4,No,24/07/2020,09:24:00
Kennewick,WA,USA,4,No,23/07/2020,21:30:00
Clinton,NY,USA,4,No,23/07/2020,10:00:00
Cumming,GA,USA,4,No,22/07/2020,21:00:00
Marietta,GA,USA,4,No,22/07/2020,06:15:00
South Fork,CO,USA,4,No,22/07/2020,00:00:00
Clifton,NJ,USA,4,No,22/07/2020,00:00:00
Nashua,NH,USA,4,No,21/07/2020,23:35:00
Long Barn,CA,USA,4,No,21/07/2020,23:00:00
Kingman,AZ,USA,4,No,21/07/2020,19:45:00
Temecula,CA,USA,4,No,21/07/2020,12:01:00
North Bergen,NJ,USA,4,No,20/07/2020,22:37:00
Los Ángeles,CA,USA,4,No,20/07/2020,18:00:00
McFarland,CA,USA,4,No,20/07/2020,13:10:00
North Myrtle Beach (Crescent Beach),SC,USA,4,No,19/07/2020,21:30:00
Fresno,CA,USA,4,No,19/07/2020,21:00:00
Willowick,OH,USA,4,No,18/07/2020,23:00:00
Merced,CA,USA,4,No,18/07/2020,17:00:00
"Bridge Lake, Lone Butte (Canada)",BC,Canada,4,No,17/07/2020,23:55:00
Chaumont,NY,USA,4,No,17/07/2020,21:40:00
The Colony,TX,USA,4,No,17/07/2020,21:00:00
Westland,MI,USA,4,No,17/07/2020,04:30:00
Nanaimo (Canada),BC,Canada,4,No,16/07/2020,22:48:00
Paramount,CA,USA,4,No,16/07/2020,20:30:00
Brown Deer,WI,USA,4,No,16/07/2020,20:05:00
Mayfield,NY,USA,4,No,15/07/2020,20:03:00
Denver,NC,USA,4,No,15/07/2020,17:57:00
Smilax,KY,USA,4,No,15/07/2020,00:00:00
Emmaus,PA,USA,4,No,15/07/2020,00:00:00
Barkhamsted,CT,USA,4,No,14/07/2020,23:50:00
Shelton,WA,USA,4,No,14/07/2020,23:30:00
Oceanside,CA,USA,4,No,14/07/2020,19:57:00
Orlando,FL,USA,4,No,14/07/2020,04:57:00
Sandy Lake,PA,USA,4,No,13/07/2020,23:00:00
Midway City,CA,USA,4,No,13/07/2020,04:09:00
Clemmons,NC,USA,4,No,13/07/2020,01:00:00
St. Clair Shores,MI,USA,4,No,29/06/2020,22:30:00
Oak Island,NC,USA,4,No,29/06/2020,21:00:00
Elmont,NY,USA,4,No,29/06/2020,04:00:00
Torrey,UT,USA,4,No,28/06/2020,21:17:00
Milford,CT,USA,4,No,28/06/2020,21:03:00
Madison,WI,USA,4,No,28/06/2020,09:00:00
Madison,WI,USA,4,No,28/06/2020,09:00:00
Daytona beach,FL,USA,4,No,28/06/2020,05:45:00
Johns Creek,GA,USA,4,No,25/06/2020,22:30:00
Rome,NY,USA,4,No,25/06/2020,22:00:00
Ely,MN,USA,4,No,25/06/2020,20:00:00
Salem,OR,USA,4,No,25/06/2020,00:00:00
Portland,OR,USA,4,No,23/06/2020,22:15:00
Cloquet,MN,USA,4,No,23/06/2020,01:50:00
Stevensville,PA,USA,4,No,20/06/2020,23:00:00
Kensington,NH,USA,4,No,19/06/2020,23:00:00
Myrtle Beach,PA,USA,4,No,18/06/2020,21:45:00
Oneonta,AL,USA,4,No,18/06/2020,03:00:00
Edisto Beach,SC,USA,4,No,17/06/2020,23:00:00
Victoria Island,CA,USA,4,No,17/06/2020,04:30:00
Russellville,AR,USA,4,No,16/06/2020,09:30:00
Melford,KS,USA,4,No,14/06/2020,20:30:00
Hendrix,OK,USA,4,No,14/06/2020,13:00:00
Oro Valley,AZ,USA,4,No,14/06/2020,04:05:00
Apollo,PA,USA,4,No,13/06/2020,23:57:00
Amarillo,TX,USA,4,No,13/06/2020,20:13:00
Lehigh Acres,FL,USA,4,No,13/06/2020,05:00:00
Weeki Wachee,FL,USA,4,No,13/06/2020,00:00:00
Vineland,NJ,USA,4,No,30/05/2020,22:00:00
Lansing,MI,USA,4,No,30/05/2020,09:00:00
Laredo,TX,USA,4,No,29/05/2020,20:03:00
Stockton,CA,USA,4,No,29/05/2020,10:00:00
Honolulu,HI,USA,4,No,28/05/2020,19:20:00
Idaho Falls,ID,USA,4,No,27/05/2020,22:20:00
Pollock Pines,CA,USA,4,No,27/05/2020,16:37:00
Waikapu,HI,USA,4,No,27/05/2020,16:00:00
Marana,AZ,USA,4,No,26/05/2020,23:45:00
Portville,NY,USA,4,No,26/05/2020,14:00:00
Windsor,CO,USA,4,No,25/05/2020,21:54:00
Martins Ferry,OH,USA,4,No,24/05/2020,14:30:00
Troy,TN,USA,4,No,24/05/2020,03:15:00
Palm Bay,FL,USA,4,No,24/05/2020,00:45:00
Mackinaw,MI,USA,4,No,23/05/2020,07:30:00
Trumbull,CT,USA,4,No,22/05/2020,23:30:00
Louisville,KY,USA,4,No,21/05/2020,19:35:00
Windsor,CA,USA,4,No,21/05/2020,04:00:00
San Jose,CA,USA,4,No,19/05/2020,16:00:00
Salt Lake City,UT,USA,4,No,19/05/2020,07:18:00
Port Hadlock,WA,USA,4,No,19/05/2020,00:00:00
Portland,OR,USA,4,No,18/05/2020,21:45:00
Windsor,CO,USA,4,No,18/05/2020,20:10:00
St. Louis,MO,USA,4,No,18/05/2020,13:00:00
Nunnelly,TN,USA,4,No,17/05/2020,22:00:00
Joshua,TX,USA,4,No,17/05/2020,21:45:00
Glendale,AZ,USA,4,No,15/05/2020,20:58:00
Hilliard,FL,USA,4,No,14/05/2020,21:53:00
Stockton,CA,USA,4,No,14/05/2020,21:45:00
Medicine park,OK,USA,4,No,14/05/2020,16:00:00
Tempe,AZ,USA,4,No,14/05/2020,01:59:00
Panama City,FL,USA,4,No,13/05/2020,02:26:00
Tampa,FL,USA,4,No,30/04/2020,21:23:00
Truth or Consequences,NM,USA,4,No,30/04/2020,20:10:00
Vancouver,WA,USA,4,No,30/04/2020,17:00:00
Orlando,FL,USA,4,No,30/04/2020,09:17:00
Tulsa,OK,USA,4,No,29/04/2020,23:55:00
Birmingham,AL,USA,4,No,29/04/2020,21:00:00
Covington,KY,USA,4,No,29/04/2020,06:00:00
Trafalgar,IN,USA,4,No,28/04/2020,23:20:00
Belton,SC,USA,4,No,28/04/2020,22:00:00
Baltimore City,MD,USA,4,No,28/04/2020,21:00:00
Mays Landing,NJ,USA,4,No,28/04/2020,21:00:00
Salem,OR,USA,4,No,28/04/2020,20:40:00
Eugene,OR,USA,4,No,28/04/2020,15:00:00
Kent,WA,USA,4,No,27/04/2020,23:30:00
Los Angeles,CA,USA,4,No,27/04/2020,22:00:00
Wentzville,MO,USA,4,No,27/04/2020,21:15:00
Sunbury,PA,USA,4,No,27/04/2020,21:06:00
Severn,MD,USA,4,No,27/04/2020,21:00:00
Houston,TX,USA,4,No,27/04/2020,20:50:00
Robertsville,MO,USA,4,No,26/04/2020,22:00:00
West Allis,WI,USA,4,No,26/04/2020,21:45:00
Adams,TN,USA,4,No,26/04/2020,21:30:00
Jordan,MN,USA,4,No,26/04/2020,21:10:00
Menomonee Falls,WI,USA,4,No,26/04/2020,21:09:00
Wheaton,IL,USA,4,No,26/04/2020,21:08:00
Rancho Cucamonga,CA,USA,4,No,26/04/2020,20:18:00
Houston,TX,USA,4,No,26/04/2020,19:30:00
Florissant,MO,USA,4,No,26/04/2020,19:22:00
Casey,IL,USA,4,No,26/04/2020,09:25:00
Milwaukee,WI,USA,4,No,26/04/2020,09:22:00
Mesa,AZ,USA,4,No,26/04/2020,04:30:00
Sandy Hook,CT,USA,4,No,26/04/2020,00:00:00
Moriarty,NM,USA,4,No,25/04/2020,22:00:00
St. Charles (?),MN,USA,4,No,25/04/2020,21:10:00
North Conway,NH,USA,4,No,25/04/2020,20:40:00
Anniston,AL,USA,4,No,25/04/2020,10:30:00
Aurora (Canada),ON,Canada,4,No,25/04/2020,05:33:00
Yuma,AZ,USA,4,No,25/04/2020,04:03:00
Ottawa (Canada),ON,Canada,4,No,24/04/2020,20:00:00
Selkirk,MB,Canada,4,No,24/04/2020,04:05:00
Chapel Hill,NC,USA,4,No,23/04/2020,22:00:00
Newport Beach,CA,USA,4,No,22/04/2020,22:30:00
Ashton (Canada),ON,Canada,4,No,22/04/2020,22:30:00
Compton,CA,USA,4,No,22/04/2020,10:00:00
Louisville,KY,USA,4,No,22/04/2020,08:45:00
Hoodsport,WA,USA,4,No,22/04/2020,01:00:00
Dobbs Ferry,NY,USA,4,No,21/04/2020,22:30:00
Lovington,NM,USA,4,No,21/04/2020,22:00:00
Tinley Park,IL,USA,4,No,21/04/2020,21:30:00
Tinley Park,IL,USA,4,No,21/04/2020,21:30:00
Cary,IL,USA,4,No,21/04/2020,18:00:00
Henderson,NV,USA,4,No,21/04/2020,15:30:00
Oak Harbor,WA,USA,4,No,20/04/2020,22:00:00
Collinsville,CT,USA,4,No,20/04/2020,21:15:00
Fishkill/Wappingers/Beacon,NY,USA,4,No,20/04/2020,09:16:00
Coleman,WI,USA,4,No,20/04/2020,00:15:00
Saugus,MA,USA,4,No,19/04/2020,22:05:00
Detroit,MI,USA,4,No,19/04/2020,21:25:00
Charlotte,MI,USA,4,No,19/04/2020,21:20:00
Markham (Canada),ON,Canada,4,No,19/04/2020,21:18:00
Waterford,MI,USA,4,No,19/04/2020,21:00:00
Beamsville (Canada),ON,Canada,4,No,19/04/2020,21:00:00
Chaska,MN,USA,4,No,19/04/2020,21:00:00
Hubert,NC,USA,4,No,19/04/2020,05:00:00
Regina (Canada),SK,Canada,4,No,18/04/2020,21:30:00
Wellsboro,PA,USA,4,No,18/04/2020,21:30:00
Oskaloosa,IA,USA,4,No,18/04/2020,21:19:00
Lakeville,MN,USA,4,No,18/04/2020,21:00:00
Lakeville,MN,USA,4,No,18/04/2020,21:00:00
Louisville,KY,USA,4,No,18/04/2020,20:48:00
Roseville,CA,USA,4,No,18/04/2020,20:45:00
Bishop,CA,USA,4,No,18/04/2020,20:35:00
Seattle,WA,USA,4,No,17/04/2020,22:35:00
Cambridge,MN,USA,4,No,17/04/2020,22:04:00
Eagle Creek,OR,USA,4,No,17/04/2020,22:00:00
Riverton,WY,USA,4,No,17/04/2020,21:30:00
Rapid City,SD,USA,4,No,17/04/2020,21:15:00
Las Vegas,NV,USA,4,No,17/04/2020,21:00:00
Cottonwood,AZ,USA,4,No,17/04/2020,20:00:00
Prescott,AZ,USA,4,No,17/04/2020,20:00:00
Roscommon,MI,USA,4,No,17/04/2020,10:15:00
Pocatello,ID,USA,4,No,17/04/2020,09:10:00
Broken Arrow,OK,USA,4,No,16/04/2020,22:40:00
Pontiac,MI,USA,4,No,16/04/2020,22:13:00
West Deptford,NJ,USA,4,No,16/04/2020,22:00:00
Muskogee,OK,USA,4,No,16/04/2020,21:50:00
Oscoda,MI,USA,4,No,16/04/2020,21:30:00
Fresno,CA,USA,4,No,16/04/2020,21:15:00
Fresno,CA,USA,4,No,16/04/2020,21:15:00
Washougal,WA,USA,4,No,16/04/2020,21:00:00
Alhambra,CA,USA,4,No,16/04/2020,21:00:00
Rathdrum,ID,USA,4,No,16/04/2020,18:00:00
Vancouver (Canada),BC,Canada,4,No,16/04/2020,17:30:00
Hopkins,MI,USA,4,No,16/04/2020,10:30:00
Nampa,ID,USA,4,No,16/04/2020,09:45:00
Ft. Worth,TX,USA,4,No,16/04/2020,09:10:00
Notre-Dame du Nord (Canada),QC,Canada,4,No,16/04/2020,05:05:00
Sandy,OR,USA,4,No,15/04/2020,22:15:00
Shirley,MA,USA,4,No,15/04/2020,22:01:00
Fresno,CA,USA,4,No,15/04/2020,21:25:00
Port Aransas,TX,USA,4,No,15/04/2020,21:00:00
Hesperia,CA,USA,4,No,15/04/2020,20:34:00
Easley,SC,USA,4,No,14/04/2020,22:30:00
Newport,OR,USA,4,No,14/04/2020,21:15:00
Muskogee,OK,USA,4,No,14/04/2020,09:00:00
Central Point,OR,USA,4,No,14/04/2020,04:45:00
Brocket (Canada),AB,Canada,4,No,13/04/2020,23:00:00
Tullahoma,TN,USA,4,No,13/04/2020,22:00:00
Montville,NJ,USA,4,No,13/04/2020,21:00:00
South Bend,IN,USA,4,No,31/03/2020,06:30:00
Hillandale,MD,USA,4,No,30/03/2020,21:00:00
Kensington,MD,USA,4,No,30/03/2020,20:47:00
Alexandria,VA,USA,4,Yes,29/03/2020,22:06:00
Tucson,AZ,USA,4,No,29/03/2020,21:00:00
Evansville,IN,USA,4,No,29/03/2020,20:35:00
Citronelle,AL,USA,4,No,29/03/2020,11:00:00
Dayton,OH,USA,4,No,29/03/2020,00:00:00
Lowden,IA,USA,4,No,28/03/2020,21:00:00
Moscow,ID,USA,4,No,28/03/2020,19:57:00
Wichita,KS,USA,4,No,28/03/2020,10:25:00
Davenport,IA,USA,4,No,28/03/2020,08:00:00
Keystone Heights,FL,USA,4,No,28/03/2020,06:17:00
Roslyn,WA,USA,4,No,27/03/2020,18:00:00
Southington,CT,USA,4,No,27/03/2020,10:00:00
Bedford,NH,USA,4,No,27/03/2020,05:45:00
Spanishburg,WV,USA,4,No,26/03/2020,23:34:00
Boise,ID,USA,4,No,26/03/2020,21:30:00
Green Bay,WI,USA,4,No,26/03/2020,21:03:00
Palmdale,CA,USA,4,No,26/03/2020,20:30:00
East Falmouth,MA,USA,4,No,26/03/2020,20:30:00
Cambria,CA,USA,4,No,26/03/2020,20:15:00
Rancho Cordova,CA,USA,4,No,26/03/2020,20:00:00
Ririe,ID,USA,4,No,26/03/2020,19:00:00
Weston,CT,USA,4,No,26/03/2020,17:00:00
Wears Valley,TN,USA,4,No,26/03/2020,09:15:00
Bailey,CO,USA,4,No,26/03/2020,08:53:00
Orcutt,CA,USA,4,No,26/03/2020,08:28:00
Thurman,OH,USA,4,No,26/03/2020,06:00:00
Kinnelon,NJ,USA,4,No,25/03/2020,22:00:00
San Clemente,CA,USA,4,No,25/03/2020,21:45:00
Rialto,CA,USA,4,No,25/03/2020,21:00:00
Fort Collins,CO,USA,4,No,25/03/2020,21:00:00
Saint Louis,MO,USA,4,No,25/03/2020,21:00:00
Lewistown,MT,USA,4,No,25/03/2020,10:00:00
Knoxville,AR,USA,4,No,25/03/2020,06:14:00
Waterloo,IA,USA,4,No,24/03/2020,22:00:00
Greensboro,NC,USA,4,No,24/03/2020,19:58:00
Hollywood,FL,USA,4,No,24/03/2020,07:30:00
Glendale,AZ,USA,4,No,24/03/2020,05:45:00
Henderson,NV,USA,4,No,24/03/2020,05:40:00
Aurora,CO,USA,4,No,23/03/2020,21:15:00
Logan,OH,USA,4,No,23/03/2020,13:00:00
Pleasant view,TN,USA,4,No,22/03/2020,22:30:00
Sackville (Canada),NB,Canada,4,No,21/03/2020,23:30:00
Langley (Canada),BC,Canada,4,No,21/03/2020,22:45:00
Union City,GA,USA,4,No,21/03/2020,22:25:00
Cle Elum,WA,USA,4,No,21/03/2020,20:21:00
Sioux City,IA,USA,4,No,20/03/2020,21:30:00
Ceresco,NE,USA,4,No,20/03/2020,21:15:00
Pendleton,OR,USA,4,No,20/03/2020,21:00:00
Monroe,NJ,USA,4,No,20/03/2020,15:55:00
Vancouver (Canada),BC,Canada,4,No,18/03/2020,21:15:00
Inner space,FL,USA,4,No,18/03/2020,08:30:00
Howell,NJ,USA,4,No,17/03/2020,10:00:00
Cisco,TX,USA,4,No,15/03/2020,20:13:00
Milwaukee,WI,USA,4,No,15/03/2020,19:35:00
Kihei,HI,USA,4,No,14/03/2020,05:30:00
Latrobe,PA,USA,4,No,14/03/2020,00:40:00
Solon,ME,USA,4,No,29/02/2020,21:00:00
Spring Branch,TX,USA,4,No,29/02/2020,20:40:00
Anderson,CA,USA,4,No,29/02/2020,19:45:00
Los Angeles,CA,USA,4,No,29/02/2020,05:35:00
Grafton,NH,USA,4,No,28/02/2020,20:00:00
North Myrtle Beach,NC,USA,4,No,28/02/2020,19:30:00
Okmulgee,OK,USA,4,No,28/02/2020,05:45:00
Compton,CA,USA,4,No,28/02/2020,02:00:00
Vista,CA,USA,4,No,27/02/2020,06:25:00
Edgewood,MD,USA,4,No,27/02/2020,05:25:00
El Sobrante,CA,USA,4,No,27/02/2020,05:00:00
Hyrem,UT,USA,4,No,26/02/2020,22:00:00
Valencia,CA,USA,4,No,26/02/2020,11:00:00
Granger,TX,USA,4,No,25/02/2020,18:21:00
Greenville,IL,USA,4,No,23/02/2020,20:06:00
Hillsborough,NC,USA,4,No,23/02/2020,13:14:00
Newport,VT,USA,4,No,23/02/2020,05:25:00
Hollister,CA,USA,4,No,23/02/2020,00:00:00
Antelope,CA,USA,4,No,22/02/2020,22:00:00
Selma,IN,USA,4,No,22/02/2020,21:53:00
Medford,OR,USA,4,No,22/02/2020,20:45:00
Hixson,TN,USA,4,No,22/02/2020,00:00:00
Summerville,GA,USA,4,No,21/02/2020,21:00:00
New York,NY,USA,4,No,21/02/2020,20:00:00
McKinney,TX,USA,4,No,21/02/2020,19:47:00
Rochester,NY,USA,4,No,21/02/2020,19:30:00
Rothbury,MI,USA,4,No,21/02/2020,05:45:00
NYC,NY,USA,4,No,21/02/2020,03:00:00
Lake Orion,MI,USA,4,No,20/02/2020,20:00:00
Dexter,IA,USA,4,No,20/02/2020,19:00:00
Tacoma,WA,USA,4,No,20/02/2020,09:00:00
Hutchinson,KS,USA,4,No,20/02/2020,07:50:00
Colchester,IL,USA,4,No,20/02/2020,00:00:00
